category,unit,normal_range_lower,normal_range_upper,outlier_range_min,outlier_range_max,total_values,segment,bin_num,binning_method,bin_min,bin_max,count,percentage,token
ptt,sec,25.0,40.0,1.0,200.0,1366152,normal,2,quantile,27.0,28.7,152752,19.467037098398052,lab_ptt_normal_27_to_29
ptt,sec,25.0,40.0,1.0,200.0,1366152,normal,3,quantile,28.7,30.8,158237,20.1660570685766,lab_ptt_normal_29_to_31
ptt,sec,25.0,40.0,1.0,200.0,1366152,normal,4,quantile,30.8,33.9,154660,19.71019664317484,lab_ptt_normal_31_to_34
ptt,sec,25.0,40.0,1.0,200.0,1366152,normal,5,quantile,33.9,40.0,155995,19.880331859252934,lab_ptt_normal_34_to_40
ptt,sec,25.0,40.0,1.0,200.0,1366152,above,1,quantile,39.999,45.8,90294,20.05022882761653,lab_ptt_above_40_to_46
ptt,sec,25.0,40.0,1.0,200.0,1366152,above,2,quantile,45.8,52.2,90584,20.114624760458234,lab_ptt_above_46_to_52
ptt,sec,25.0,40.0,1.0,200.0,1366152,above,3,quantile,52.2,59.2,89370,19.84505006228641,lab_ptt_above_52_to_59
ptt,sec,25.0,40.0,1.0,200.0,1366152,above,4,quantile,59.2,70.5,90229,20.035795256462354,lab_ptt_above_59_to_70
ptt,sec,25.0,40.0,1.0,200.0,1366152,above,5,quantile,70.5,186.0,89862,19.954301093176475,lab_ptt_above_70_to_186
albumin,g/dL,3.5,5.0,0.0,15.0,5926310,below,1,quantile,0.399,2.0,1144357,22.546445176231007,lab_albumin_below_0_to_2
albumin,g/dL,3.5,5.0,0.0,15.0,5926310,below,2,quantile,2.0,2.4,985330,19.413250258001394,lab_albumin_below_2p0_to_2p4
albumin,g/dL,3.5,5.0,0.0,15.0,5926310,below,3,quantile,2.4,2.8,1174191,23.134243079671695,lab_albumin_below_2p4_to_2p8
albumin,g/dL,3.5,5.0,0.0,15.0,5926310,below,4,quantile,2.8,3.1,857718,16.899002552233707,lab_albumin_below_2p8_to_3p1
albumin,g/dL,3.5,5.0,0.0,15.0,5926310,below,5,quantile,3.1,3.5,913958,18.007058933862194,lab_albumin_below_3p1_to_3p5
albumin,g/dL,3.5,5.0,0.0,15.0,5926310,normal,1,quantile,3.499,3.6,365325,35.05685193164142,lab_albumin_normal_3p5_to_3p6
albumin,g/dL,3.5,5.0,0.0,15.0,5926310,normal,2,quantile,3.6,3.7,146340,14.042892524947389,lab_albumin_normal_3p6_to_3p7
albumin,g/dL,3.5,5.0,0.0,15.0,5926310,normal,3,quantile,3.7,3.8,125824,12.074162286859234,lab_albumin_normal_3p7_to_3p8
albumin,g/dL,3.5,5.0,0.0,15.0,5926310,normal,4,quantile,3.8,4.1,249131,23.906791428404183,lab_albumin_normal_3p8_to_4p1
albumin,g/dL,3.5,5.0,0.0,15.0,5926310,normal,5,quantile,4.1,5.0,155473,14.919301828147777,lab_albumin_normal_4p1_to_5p0
albumin,g/dL,3.5,5.0,0.0,15.0,5926310,above,1,single,5.0,6.7,5187,100.0,lab_albumin_above_5_to_7
alkaline_phosphatase,U/L,30.0,120.0,0.0,5000.0,4589624,below,1,single,5.0,30.0,18845,100.0,lab_alkaline_phosphatase_below_5_to_30
alkaline_phosphatase,U/L,30.0,120.0,0.0,5000.0,4589624,normal,1,quantile,29.999,59.0,636447,20.864535760661713,lab_alkaline_phosphatase_normal_30_to_59
alkaline_phosphatase,U/L,30.0,120.0,0.0,5000.0,4589624,normal,2,quantile,59.0,71.0,593863,19.468511597091116,lab_alkaline_phosphatase_normal_59_to_71
alkaline_phosphatase,U/L,30.0,120.0,0.0,5000.0,4589624,normal,3,quantile,71.0,84.0,635001,20.817131784038498,lab_alkaline_phosphatase_normal_71_to_84
alkaline_phosphatase,U/L,30.0,120.0,0.0,5000.0,4589624,normal,4,quantile,84.0,99.0,600039,19.670978374148508,lab_alkaline_phosphatase_normal_84_to_99
alkaline_phosphatase,U/L,30.0,120.0,0.0,5000.0,4589624,normal,5,quantile,99.0,120.0,585027,19.178842484060166,lab_alkaline_phosphatase_normal_99_to_120
alkaline_phosphatase,U/L,30.0,120.0,0.0,5000.0,4589624,above,1,quantile,119.999,136.0,318779,20.617225183646383,lab_alkaline_phosphatase_above_120_to_136
alkaline_phosphatase,U/L,30.0,120.0,0.0,5000.0,4589624,above,2,quantile,136.0,160.0,303443,19.625360081439524,lab_alkaline_phosphatase_above_136_to_160
alkaline_phosphatase,U/L,30.0,120.0,0.0,5000.0,4589624,above,3,quantile,160.0,202.0,307512,19.88852512453288,lab_alkaline_phosphatase_above_160_to_202
alkaline_phosphatase,U/L,30.0,120.0,0.0,5000.0,4589624,above,4,quantile,202.0,302.0,307272,19.873002978958436,lab_alkaline_phosphatase_above_202_to_302
alkaline_phosphatase,U/L,30.0,120.0,0.0,5000.0,4589624,above,5,quantile,302.0,4389.0,309172,19.995886631422774,lab_alkaline_phosphatase_above_302_to_4389
alt,U/L,10.0,40.0,0.0,20000.0,3844047,below,1,single,5.0,10.0,535367,100.0,lab_alt_below_5_to_10
alt,U/L,10.0,40.0,0.0,20000.0,3844047,normal,1,quantile,9.999,13.0,537983,22.68172195967838,lab_alt_normal_10_to_13
alt,U/L,10.0,40.0,0.0,20000.0,3844047,normal,2,quantile,13.0,17.0,494113,20.83213351102649,lab_alt_normal_13_to_17
alt,U/L,10.0,40.0,0.0,20000.0,3844047,normal,3,quantile,17.0,22.0,471740,19.888872914680725,lab_alt_normal_17_to_22
alt,U/L,10.0,40.0,0.0,20000.0,3844047,normal,4,quantile,22.0,28.0,395094,16.65742645387897,lab_alt_normal_22_to_28
alt,U/L,10.0,40.0,0.0,20000.0,3844047,normal,5,quantile,28.0,40.0,472949,19.939845160735434,lab_alt_normal_28_to_40
alt,U/L,10.0,40.0,0.0,20000.0,3844047,above,1,quantile,39.999,48.0,220389,20.126077355937035,lab_alt_above_40_to_48
alt,U/L,10.0,40.0,0.0,20000.0,3844047,above,2,quantile,48.0,63.0,227071,20.73628226131966,lab_alt_above_48_to_63
alt,U/L,10.0,40.0,0.0,20000.0,3844047,above,3,quantile,63.0,90.0,215128,19.64563916269878,lab_alt_above_63_to_90
alt,U/L,10.0,40.0,0.0,20000.0,3844047,above,4,quantile,90.0,169.0,213739,19.518794712896856,lab_alt_above_90_to_169
alt,U/L,10.0,40.0,0.0,20000.0,3844047,above,5,quantile,169.0,19191.0,218715,19.97320650714767,lab_alt_above_169_to_19191
ast,U/L,10.0,30.0,0.0,20000.0,3967221,below,1,single,3.0,10.0,161277,100.0,lab_ast_below_3_to_10
ast,U/L,10.0,30.0,0.0,20000.0,3967221,normal,1,quantile,9.999,14.0,475386,21.94755423453919,lab_ast_normal_10_to_14
ast,U/L,10.0,30.0,0.0,20000.0,3967221,normal,2,quantile,14.0,17.0,405390,18.715988714728333,lab_ast_normal_14_to_17
ast,U/L,10.0,30.0,0.0,20000.0,3967221,normal,3,quantile,17.0,21.0,508161,23.460705841942485,lab_ast_normal_17_to_21
ast,U/L,10.0,30.0,0.0,20000.0,3967221,normal,4,quantile,21.0,25.0,402543,18.584548817664192,lab_ast_normal_21_to_25
ast,U/L,10.0,30.0,0.0,20000.0,3967221,normal,5,quantile,25.0,30.0,374529,17.291202391125797,lab_ast_normal_25_to_30
ast,U/L,10.0,30.0,0.0,20000.0,3967221,above,1,quantile,29.999,36.0,385830,21.822865054909254,lab_ast_above_30_to_36
ast,U/L,10.0,30.0,0.0,20000.0,3967221,above,2,quantile,36.0,46.0,346011,19.570669363487042,lab_ast_above_36_to_46
ast,U/L,10.0,30.0,0.0,20000.0,3967221,above,3,quantile,46.0,64.0,341256,19.301722616639744,lab_ast_above_46_to_64
ast,U/L,10.0,30.0,0.0,20000.0,3967221,above,4,quantile,64.0,114.0,342507,19.37248021502165,lab_ast_above_64_to_114
ast,U/L,10.0,30.0,0.0,20000.0,3967221,above,5,quantile,114.0,19854.0,352404,19.93226274994231,lab_ast_above_114_to_19854
bilirubin_conjugated,mg/dL,0.1,0.3,0.0,50.0,185220,below,1,single,0.1,0.1,2330,100.0,lab_bilirubin_conjugated_below_0p1_to_0p1
bilirubin_conjugated,mg/dL,0.1,0.3,0.0,50.0,185220,normal,1,quantile,0.099,0.14,15254,22.892904310241324,lab_bilirubin_conjugated_normal_0p1_to_0p1
bilirubin_conjugated,mg/dL,0.1,0.3,0.0,50.0,185220,normal,2,quantile,0.14,0.17,11770,17.664185376395725,lab_bilirubin_conjugated_normal_0p1_to_0p2
bilirubin_conjugated,mg/dL,0.1,0.3,0.0,50.0,185220,normal,3,quantile,0.17,0.21,14756,22.145515668147436,lab_bilirubin_conjugated_normal_0p2_to_0p2
bilirubin_conjugated,mg/dL,0.1,0.3,0.0,50.0,185220,normal,4,quantile,0.21,0.25,12558,18.84680033617481,lab_bilirubin_conjugated_normal_0p2_to_0p2
bilirubin_conjugated,mg/dL,0.1,0.3,0.0,50.0,185220,normal,5,quantile,0.25,0.3,12294,18.450594309040703,lab_bilirubin_conjugated_normal_0p2_to_0p3
bilirubin_conjugated,mg/dL,0.1,0.3,0.0,50.0,185220,above,1,quantile,0.299,0.44,25084,20.761119663637416,lab_bilirubin_conjugated_above_0p3_to_0p4
bilirubin_conjugated,mg/dL,0.1,0.3,0.0,50.0,185220,above,2,quantile,0.44,0.68,23690,19.60735627617487,lab_bilirubin_conjugated_above_0p4_to_0p7
bilirubin_conjugated,mg/dL,0.1,0.3,0.0,50.0,185220,above,3,quantile,0.68,1.18,23744,19.652050123321914,lab_bilirubin_conjugated_above_0p7_to_1p2
bilirubin_conjugated,mg/dL,0.1,0.3,0.0,50.0,185220,above,4,quantile,1.18,3.1,24150,19.98808164076079,lab_bilirubin_conjugated_above_1_to_3
bilirubin_conjugated,mg/dL,0.1,0.3,0.0,50.0,185220,above,5,quantile,3.1,42.62,24154,19.991392296105015,lab_bilirubin_conjugated_above_3_to_43
bilirubin_total,mg/dL,0.3,1.2,0.0,80.0,5403747,below,1,single,0.1,0.3,1136544,100.0,lab_bilirubin_total_below_0p1_to_0p3
bilirubin_total,mg/dL,0.3,1.2,0.0,80.0,5403747,normal,1,quantile,0.299,0.4,1408473,37.05906172603027,lab_bilirubin_total_normal_0p3_to_0p4
bilirubin_total,mg/dL,0.3,1.2,0.0,80.0,5403747,normal,2,quantile,0.4,0.5,619262,16.293722835002843,lab_bilirubin_total_normal_0p4_to_0p5
bilirubin_total,mg/dL,0.3,1.2,0.0,80.0,5403747,normal,3,quantile,0.5,0.6,485842,12.783240194947293,lab_bilirubin_total_normal_0p5_to_0p6
bilirubin_total,mg/dL,0.3,1.2,0.0,80.0,5403747,normal,4,quantile,0.6,0.8,650384,17.112589876854205,lab_bilirubin_total_normal_0p6_to_0p8
bilirubin_total,mg/dL,0.3,1.2,0.0,80.0,5403747,normal,5,quantile,0.8,1.2,636656,16.751385367165383,lab_bilirubin_total_normal_0p8_to_1p2
bilirubin_total,mg/dL,0.3,1.2,0.0,80.0,5403747,above,1,quantile,1.199,1.4,279161,22.062621709112058,lab_bilirubin_total_above_1p2_to_1p4
bilirubin_total,mg/dL,0.3,1.2,0.0,80.0,5403747,above,2,quantile,1.4,1.9,263788,20.847664449558685,lab_bilirubin_total_above_1p4_to_1p9
bilirubin_total,mg/dL,0.3,1.2,0.0,80.0,5403747,above,3,quantile,1.9,2.8,220871,17.455852785716093,lab_bilirubin_total_above_1p9_to_2p8
bilirubin_total,mg/dL,0.3,1.2,0.0,80.0,5403747,above,4,quantile,2.8,6.1,251567,19.88181571027541,lab_bilirubin_total_above_3_to_6
bilirubin_total,mg/dL,0.3,1.2,0.0,80.0,5403747,above,5,quantile,6.1,76.4,249925,19.752045345337752,lab_bilirubin_total_above_6_to_76
total_protein,g/dL,6.0,8.3,0.0,20.0,5377779,below,1,quantile,0.899,4.8,505444,22.793066532463538,lab_total_protein_below_1_to_5
total_protein,g/dL,6.0,8.3,0.0,20.0,5377779,below,2,quantile,4.8,5.2,419961,18.938198918257847,lab_total_protein_below_4p8_to_5p2
total_protein,g/dL,6.0,8.3,0.0,20.0,5377779,below,3,quantile,5.2,5.5,420518,18.963316909684362,lab_total_protein_below_5p2_to_5p5
total_protein,g/dL,6.0,8.3,0.0,20.0,5377779,below,4,quantile,5.5,5.8,502604,22.66499634278437,lab_total_protein_below_5p5_to_5p8
total_protein,g/dL,6.0,8.3,0.0,20.0,5377779,below,5,quantile,5.8,6.0,369007,16.64042129680988,lab_total_protein_below_5p8_to_6p0
total_protein,g/dL,6.0,8.3,0.0,20.0,5377779,normal,1,quantile,5.999,6.3,774201,24.154733613443018,lab_total_protein_normal_6p0_to_6p3
total_protein,g/dL,6.0,8.3,0.0,20.0,5377779,normal,2,quantile,6.3,6.6,586887,18.31061849079597,lab_total_protein_normal_6p3_to_6p6
total_protein,g/dL,6.0,8.3,0.0,20.0,5377779,normal,3,quantile,6.6,7.0,706817,22.052382195906432,lab_total_protein_normal_6p6_to_7p0
total_protein,g/dL,6.0,8.3,0.0,20.0,5377779,normal,4,quantile,7.0,7.4,549721,17.151055496848375,lab_total_protein_normal_7p0_to_7p4
total_protein,g/dL,6.0,8.3,0.0,20.0,5377779,normal,5,quantile,7.4,8.3,587547,18.331210203006204,lab_total_protein_normal_7p4_to_8p3
total_protein,g/dL,6.0,8.3,0.0,20.0,5377779,above,1,quantile,8.299000000000001,8.4,56783,32.72927437994617,lab_total_protein_above_8p3_to_8p4
total_protein,g/dL,6.0,8.3,0.0,20.0,5377779,above,2,quantile,8.4,8.5,21196,12.2172076106817,lab_total_protein_above_8p4_to_8p5
total_protein,g/dL,6.0,8.3,0.0,20.0,5377779,above,3,quantile,8.5,8.7,31605,18.216873303245666,lab_total_protein_above_8p5_to_8p7
total_protein,g/dL,6.0,8.3,0.0,20.0,5377779,above,4,quantile,8.7,9.1,34640,19.966223421117853,lab_total_protein_above_8p7_to_9p1
total_protein,g/dL,6.0,8.3,0.0,20.0,5377779,above,5,quantile,9.1,18.1,29269,16.870421285008614,lab_total_protein_above_9_to_18
calcium_ionized,mg/dL,4.6,5.1,0.0,20.0,221075,below,1,quantile,0.249,1.06,48239,21.820591574652486,lab_calcium_ionized_below_0p2_to_1p1
calcium_ionized,mg/dL,4.6,5.1,0.0,20.0,221075,below,2,quantile,1.06,1.13,45290,20.486630991853296,lab_calcium_ionized_below_1p1_to_1p1
calcium_ionized,mg/dL,4.6,5.1,0.0,20.0,221075,below,3,quantile,1.13,1.19,41708,18.866337059134846,lab_calcium_ionized_below_1p1_to_1p2
calcium_ionized,mg/dL,4.6,5.1,0.0,20.0,221075,below,4,quantile,1.19,1.27,42262,19.1169352832348,lab_calcium_ionized_below_1p2_to_1p3
calcium_ionized,mg/dL,4.6,5.1,0.0,20.0,221075,below,5,quantile,1.27,4.53,43572,19.709505091124573,lab_calcium_ionized_below_1_to_5
calcium_ionized,mg/dL,4.6,5.1,0.0,20.0,221075,above,1,single,5.6,9.36,4,100.0,lab_calcium_ionized_above_6_to_9
crp,mg/L,0.08,3.1,0.0,1000.0,70432,normal,1,quantile,0.389,1.3,469,24.32572614107884,lab_crp_normal_0p4_to_1p3
crp,mg/L,0.08,3.1,0.0,1000.0,70432,normal,2,quantile,1.3,1.7,373,19.346473029045644,lab_crp_normal_1p3_to_1p7
crp,mg/L,0.08,3.1,0.0,1000.0,70432,normal,3,quantile,1.7,2.1,359,18.62033195020747,lab_crp_normal_1p7_to_2p1
crp,mg/L,0.08,3.1,0.0,1000.0,70432,normal,4,quantile,2.1,2.6,393,20.383817427385893,lab_crp_normal_2p1_to_2p6
crp,mg/L,0.08,3.1,0.0,1000.0,70432,normal,5,quantile,2.6,3.1,334,17.323651452282157,lab_crp_normal_2p6_to_3p1
crp,mg/L,0.08,3.1,0.0,1000.0,70432,above,1,quantile,3.099,17.7,13720,20.011084857501242,lab_crp_above_3_to_18
crp,mg/L,0.08,3.1,0.0,1000.0,70432,above,2,quantile,17.7,44.1,13738,20.0373384673726,lab_crp_above_18_to_44
crp,mg/L,0.08,3.1,0.0,1000.0,70432,above,3,quantile,44.1,87.8,13688,19.96441177328549,lab_crp_above_44_to_88
crp,mg/L,0.08,3.1,0.0,1000.0,70432,above,4,quantile,87.8,169.4,13712,19.999416586447303,lab_crp_above_88_to_169
crp,mg/L,0.08,3.1,0.0,1000.0,70432,above,5,quantile,169.4,610.66,13704,19.987748315393368,lab_crp_above_169_to_611
esr,mm/hour,0.0,20.0,0.0,1000.0,21174,normal,1,quantile,0.999,4.0,893,20.364880273660205,lab_esr_normal_1_to_4
esr,mm/hour,0.0,20.0,0.0,1000.0,21174,normal,2,quantile,4.0,8.0,935,21.322690992018245,lab_esr_normal_4_to_8
esr,mm/hour,0.0,20.0,0.0,1000.0,21174,normal,3,quantile,8.0,12.0,934,21.29988597491448,lab_esr_normal_8_to_12
esr,mm/hour,0.0,20.0,0.0,1000.0,21174,normal,4,quantile,12.0,16.0,780,17.787913340935006,lab_esr_normal_12_to_16
esr,mm/hour,0.0,20.0,0.0,1000.0,21174,normal,5,quantile,16.0,20.0,843,19.224629418472063,lab_esr_normal_16_to_20
esr,mm/hour,0.0,20.0,0.0,1000.0,21174,above,1,quantile,19.999,37.0,3514,20.73400991267406,lab_esr_above_20_to_37
esr,mm/hour,0.0,20.0,0.0,1000.0,21174,above,2,quantile,37.0,53.0,3346,19.74274250649044,lab_esr_above_37_to_53
esr,mm/hour,0.0,20.0,0.0,1000.0,21174,above,3,quantile,53.0,67.0,3451,20.362284635355206,lab_esr_above_53_to_67
esr,mm/hour,0.0,20.0,0.0,1000.0,21174,above,4,quantile,67.0,103.0,3261,19.24120840217135,lab_esr_above_67_to_103
esr,mm/hour,0.0,20.0,0.0,1000.0,21174,above,5,quantile,103.0,140.0,3376,19.919754543308947,lab_esr_above_103_to_140
ferritin,ng/mL,15.0,200.0,0.0,300000.0,42258,below,1,single,1.0,15.0,1574,100.0,lab_ferritin_below_1_to_15
ferritin,ng/mL,15.0,200.0,0.0,300000.0,42258,normal,1,quantile,14.999,38.0,2447,20.13328945203225,lab_ferritin_normal_15_to_38
ferritin,ng/mL,15.0,200.0,0.0,300000.0,42258,normal,2,quantile,38.0,69.0,2453,20.1826559157479,lab_ferritin_normal_38_to_69
ferritin,ng/mL,15.0,200.0,0.0,300000.0,42258,normal,3,quantile,69.0,106.0,2452,20.174428171795295,lab_ferritin_normal_69_to_106
ferritin,ng/mL,15.0,200.0,0.0,300000.0,42258,normal,4,quantile,106.0,149.0,2417,19.88645713345401,lab_ferritin_normal_106_to_149
ferritin,ng/mL,15.0,200.0,0.0,300000.0,42258,normal,5,quantile,149.0,200.0,2385,19.623169326970544,lab_ferritin_normal_149_to_200
ferritin,ng/mL,15.0,200.0,0.0,300000.0,42258,above,1,quantile,199.999,378.0,5748,20.0418410041841,lab_ferritin_above_200_to_378
ferritin,ng/mL,15.0,200.0,0.0,300000.0,42258,above,2,quantile,378.0,675.0,5726,19.96513249651325,lab_ferritin_above_378_to_675
ferritin,ng/mL,15.0,200.0,0.0,300000.0,42258,above,3,quantile,675.0,1238.0,5739,20.010460251046027,lab_ferritin_above_675_to_1238
ferritin,ng/mL,15.0,200.0,0.0,300000.0,42258,above,4,quantile,1238.0,2340.0,5735,19.996513249651322,lab_ferritin_above_1238_to_2340
ferritin,ng/mL,15.0,200.0,0.0,300000.0,42258,above,5,quantile,2340.0,39106.0,5732,19.9860529986053,lab_ferritin_above_2340_to_39106
glucose_fingerstick,mg/dL,70.0,110.0,0.0,2000.0,3028346,below,1,quantile,19.999,51.0,12151,20.22672037820022,lab_glucose_fingerstick_below_20_to_51
glucose_fingerstick,mg/dL,70.0,110.0,0.0,2000.0,3028346,below,2,quantile,51.0,60.0,13210,21.989546226320872,lab_glucose_fingerstick_below_51_to_60
glucose_fingerstick,mg/dL,70.0,110.0,0.0,2000.0,3028346,below,3,quantile,60.0,65.0,13483,22.443985750907213,lab_glucose_fingerstick_below_60_to_65
glucose_fingerstick,mg/dL,70.0,110.0,0.0,2000.0,3028346,below,4,quantile,65.0,68.0,11640,19.376102806538604,lab_glucose_fingerstick_below_65_to_68
glucose_fingerstick,mg/dL,70.0,110.0,0.0,2000.0,3028346,below,5,quantile,68.0,70.0,9590,15.963644838033092,lab_glucose_fingerstick_below_68_to_70
glucose_fingerstick,mg/dL,70.0,110.0,0.0,2000.0,3028346,normal,1,quantile,69.999,84.0,126130,20.745543482909145,lab_glucose_fingerstick_normal_70_to_84
glucose_fingerstick,mg/dL,70.0,110.0,0.0,2000.0,3028346,normal,2,quantile,84.0,92.0,118126,19.429065800857256,lab_glucose_fingerstick_normal_84_to_92
glucose_fingerstick,mg/dL,70.0,110.0,0.0,2000.0,3028346,normal,3,quantile,92.0,99.0,129852,21.357728631909286,lab_glucose_fingerstick_normal_92_to_99
glucose_fingerstick,mg/dL,70.0,110.0,0.0,2000.0,3028346,normal,4,quantile,99.0,105.0,124431,20.46609625879543,lab_glucose_fingerstick_normal_99_to_105
glucose_fingerstick,mg/dL,70.0,110.0,0.0,2000.0,3028346,normal,5,quantile,105.0,110.0,109447,18.00156582552888,lab_glucose_fingerstick_normal_105_to_110
glucose_fingerstick,mg/dL,70.0,110.0,0.0,2000.0,3028346,above,1,quantile,109.999,130.0,483499,20.252352796296513,lab_glucose_fingerstick_above_110_to_130
glucose_fingerstick,mg/dL,70.0,110.0,0.0,2000.0,3028346,above,2,quantile,130.0,151.0,473466,19.832099898968405,lab_glucose_fingerstick_above_130_to_151
glucose_fingerstick,mg/dL,70.0,110.0,0.0,2000.0,3028346,above,3,quantile,151.0,178.0,485625,20.341404691015896,lab_glucose_fingerstick_above_151_to_178
glucose_fingerstick,mg/dL,70.0,110.0,0.0,2000.0,3028346,above,4,quantile,178.0,223.0,467738,19.59217080538768,lab_glucose_fingerstick_above_178_to_223
glucose_fingerstick,mg/dL,70.0,110.0,0.0,2000.0,3028346,above,5,quantile,223.0,693.0,477044,19.981971808331505,lab_glucose_fingerstick_above_223_to_693
lactate,mmol/L,0.5,2.0,0.0,30.0,278354,below,1,single,0.1,0.5,5004,100.0,lab_lactate_below_0p1_to_0p5
lactate,mmol/L,0.5,2.0,0.0,30.0,278354,normal,1,quantile,0.499,0.9,47616,25.639976307145552,lab_lactate_normal_0p5_to_0p9
lactate,mmol/L,0.5,2.0,0.0,30.0,278354,normal,2,quantile,0.9,1.1,33520,18.04964729955307,lab_lactate_normal_0p9_to_1p1
lactate,mmol/L,0.5,2.0,0.0,30.0,278354,normal,3,quantile,1.1,1.3,31295,16.851542727909106,lab_lactate_normal_1p1_to_1p3
lactate,mmol/L,0.5,2.0,0.0,30.0,278354,normal,4,quantile,1.3,1.6,37863,20.388239728609122,lab_lactate_normal_1p3_to_1p6
lactate,mmol/L,0.5,2.0,0.0,30.0,278354,normal,5,quantile,1.6,2.0,35416,19.070593936783155,lab_lactate_normal_1p6_to_2p0
lactate,mmol/L,0.5,2.0,0.0,30.0,278354,above,1,quantile,1.999,2.2,19866,20.171804557085416,lab_lactate_above_2p0_to_2p2
lactate,mmol/L,0.5,2.0,0.0,30.0,278354,above,2,quantile,2.2,2.7,21811,22.146744648876975,lab_lactate_above_2p2_to_2p7
lactate,mmol/L,0.5,2.0,0.0,30.0,278354,above,3,quantile,2.7,3.4,17550,17.820153527476545,lab_lactate_above_2p7_to_3p4
lactate,mmol/L,0.5,2.0,0.0,30.0,278354,above,4,quantile,3.4,5.4,19834,20.13931196945697,lab_lactate_above_3_to_5
lactate,mmol/L,0.5,2.0,0.0,30.0,278354,above,5,quantile,5.4,30.0,19423,19.721985297104098,lab_lactate_above_5_to_30
ldh,U/L,100.0,200.0,0.0,10000.0,163528,below,1,single,30.0,100.0,1061,100.0,lab_ldh_below_30_to_100
ldh,U/L,100.0,200.0,0.0,10000.0,163528,normal,1,quantile,99.999,139.0,5338,20.444274224435084,lab_ldh_normal_100_to_139
ldh,U/L,100.0,200.0,0.0,10000.0,163528,normal,2,quantile,139.0,159.0,5199,19.911911145155113,lab_ldh_normal_139_to_159
ldh,U/L,100.0,200.0,0.0,10000.0,163528,normal,3,quantile,159.0,175.0,5507,21.091535810034472,lab_ldh_normal_159_to_175
ldh,U/L,100.0,200.0,0.0,10000.0,163528,normal,4,quantile,175.0,188.0,5135,19.666794331673685,lab_ldh_normal_175_to_188
ldh,U/L,100.0,200.0,0.0,10000.0,163528,normal,5,quantile,188.0,200.0,4931,18.88548448870165,lab_ldh_normal_188_to_200
ldh,U/L,100.0,200.0,0.0,10000.0,163528,above,1,quantile,199.999,264.0,27639,20.19036905005406,lab_ldh_above_200_to_264
ldh,U/L,100.0,200.0,0.0,10000.0,163528,above,2,quantile,264.0,347.0,27360,19.986558747041464,lab_ldh_above_264_to_347
ldh,U/L,100.0,200.0,0.0,10000.0,163528,above,3,quantile,347.0,476.0,27150,19.833153142623384,lab_ldh_above_347_to_476
ldh,U/L,100.0,200.0,0.0,10000.0,163528,above,4,quantile,476.0,719.0,27391,20.009204336265086,lab_ldh_above_476_to_719
ldh,U/L,100.0,200.0,0.0,10000.0,163528,above,5,quantile,719.0,9138.0,27352,19.980714724016014,lab_ldh_above_719_to_9138
procalcitonin,ng/mL,0.0,0.05,0.0,1000.0,2445,normal,1,quantile,0.009000000000000001,0.02,77,28.000000000000004,lab_procalcitonin_normal_0p0_to_0p0
procalcitonin,ng/mL,0.0,0.05,0.0,1000.0,2445,normal,2,quantile,0.02,0.03,62,22.545454545454547,lab_procalcitonin_normal_0p0_to_0p0
procalcitonin,ng/mL,0.0,0.05,0.0,1000.0,2445,normal,3,quantile,0.03,0.04,75,27.27272727272727,lab_procalcitonin_normal_0p0_to_0p0
procalcitonin,ng/mL,0.0,0.05,0.0,1000.0,2445,normal,4,quantile,0.04,0.05,61,22.181818181818183,lab_procalcitonin_normal_0p0_to_0p1
procalcitonin,ng/mL,0.0,0.05,0.0,1000.0,2445,above,1,quantile,0.049,0.14,461,20.663379650380996,lab_procalcitonin_above_0p0_to_0p1
procalcitonin,ng/mL,0.0,0.05,0.0,1000.0,2445,above,2,quantile,0.14,0.32,433,19.40833706857911,lab_procalcitonin_above_0p1_to_0p3
procalcitonin,ng/mL,0.0,0.05,0.0,1000.0,2445,above,3,quantile,0.32,0.87,451,20.215150156880323,lab_procalcitonin_above_0p3_to_0p9
procalcitonin,ng/mL,0.0,0.05,0.0,1000.0,2445,above,4,quantile,0.87,2.87,440,19.722097714029584,lab_procalcitonin_above_1_to_3
procalcitonin,ng/mL,0.0,0.05,0.0,1000.0,2445,above,5,quantile,2.87,955.73,446,19.99103541012999,lab_procalcitonin_above_3_to_956
troponin_i,ng/L,0.0,40.0,0.0,10000.0,230191,normal,1,quantile,0.009000000000000001,0.02,35360,20.078474126819184,lab_troponin_i_normal_0p0_to_0p0
troponin_i,ng/L,0.0,40.0,0.0,10000.0,230191,normal,2,quantile,0.02,0.16,35290,20.038726016274012,lab_troponin_i_normal_0p0_to_0p2
troponin_i,ng/L,0.0,40.0,0.0,10000.0,230191,normal,3,quantile,0.16,4.5,35195,19.984782151962705,lab_troponin_i_normal_0_to_4
troponin_i,ng/L,0.0,40.0,0.0,10000.0,230191,normal,4,quantile,4.5,13.4,35057,19.906421591173647,lab_troponin_i_normal_4_to_13
troponin_i,ng/L,0.0,40.0,0.0,10000.0,230191,normal,5,quantile,13.4,40.0,35207,19.99159611377045,lab_troponin_i_normal_13_to_40
troponin_i,ng/L,0.0,40.0,0.0,10000.0,230191,above,1,quantile,39.999,59.8,10838,20.01403456936032,lab_troponin_i_above_40_to_60
troponin_i,ng/L,0.0,40.0,0.0,10000.0,230191,above,2,quantile,59.8,97.6,10826,19.99187472300192,lab_troponin_i_above_60_to_98
